emp_no,dept_name,first_name,last_name,birth_date,from_date,to_date,title
292828,Production,Ziya,Tokunaga,1965-01-10,1986-01-08,9999-01-01,Engineer
292861,Production,Angel,Lukaszewicz,1962-12-19,1988-03-21,9999-01-01,Engineer
292881,Human Resources,Rosella,Cannard,1962-09-07,1985-09-23,9999-01-01,Senior Staff
292898,Finance,Quingbo,Provine,1964-04-11,1986-03-14,9999-01-01,Senior Staff
292912,Production,Junichi,Brookner,1964-11-20,1988-12-15,9999-01-01,Senior Engineer
292992,Production,Suvo,Morrow,1962-11-08,1988-09-02,9999-01-01,Technique Leader
292996,Development,Magdalena,Katiyar,1963-08-01,1985-09-13,9999-01-01,Engineer
292997,Production,Elzbieta,Krybus,1963-04-28,1985-04-29,9999-01-01,Senior Engineer
293007,Quality Management,Vesna,Pappas,1962-09-30,1985-10-02,9999-01-01,Senior Engineer
293012,Development,Jasminko,Shackel,1964-05-29,1987-01-20,9999-01-01,Senior Engineer
293027,Development,Ebru,Heyers,1963-07-04,1985-10-30,9999-01-01,Senior Engineer
293038,Development,Stevo,Mikschl,1962-04-10,1986-08-21,9999-01-01,Senior Engineer
293043,Development,Guiseppe,Vilarrasa,1964-09-05,1988-11-18,9999-01-01,Engineer
293052,Development,Jianwen,Muhlberg,1964-12-26,1986-06-10,9999-01-01,Assistant Engineer
293072,Sales,Geraldo,Suomi,1964-07-04,1987-08-19,9999-01-01,Staff
293074,Marketing,Sorina,Kilgour,1963-10-24,1985-12-05,9999-01-01,Staff
293080,Human Resources,Hideyuki,Slaats,1965-01-12,1987-05-30,9999-01-01,Senior Staff
293093,Production,Shuky,Fortenbacher,1964-11-18,1986-07-09,9999-01-01,Senior Engineer
293118,Quality Management,Toshimo,Back,1964-07-11,1986-10-18,9999-01-01,Engineer
293124,Research,Shaw,Nannarelli,1963-08-02,1988-02-26,9999-01-01,Senior Engineer
293163,Development,Lein,Talmor,1962-11-15,1987-01-04,9999-01-01,Senior Engineer
293188,Sales,Waiman,Morrey,1963-02-19,1986-04-30,9999-01-01,Senior Staff
293202,Development,Giao,Teitelbaum,1963-01-04,1985-11-15,9999-01-01,Senior Engineer
293213,Development,Luise,Flowers,1962-07-20,1988-03-02,9999-01-01,Engineer
293214,Sales,Domenico,Undy,1963-03-02,1987-03-17,9999-01-01,Senior Staff
293231,Sales,Pranay,Thorelli,1963-05-12,1986-02-28,9999-01-01,Staff
293234,Development,Saeed,Kilgore,1963-09-17,1988-04-27,9999-01-01,Senior Engineer
293244,Finance,Tadahiko,Nollmann,1963-08-02,1988-05-07,9999-01-01,Staff
293267,Development,Arto,Seghrouchni,1964-11-22,1985-03-24,9999-01-01,Assistant Engineer
293275,Marketing,Krister,Vesna,1962-01-12,1986-08-28,9999-01-01,Senior Staff
293280,Development,Moti,Steenbeek,1965-01-24,1987-01-22,9999-01-01,Engineer
293307,Quality Management,Morrie,Gerteisen,1962-11-09,1987-06-29,9999-01-01,Engineer
293329,Development,Fumiya,Griswold,1965-01-15,1986-06-12,9999-01-01,Senior Engineer
293340,Marketing,Goncalo,Cairo,1962-06-05,1986-10-02,9999-01-01,Staff
293380,Sales,Giap,Linares,1962-03-24,1987-02-23,9999-01-01,Staff
293392,Development,Shay,Rattan,1962-09-15,1986-05-02,9999-01-01,Engineer
293401,Sales,Seshu,Marsiglia,1963-11-04,1986-07-13,9999-01-01,Senior Staff
293432,Development,Shunichi,Schueller,1962-10-09,1988-10-23,9999-01-01,Senior Engineer
293449,Sales,Zeydy,Schiettecatte,1962-06-13,1987-06-17,9999-01-01,Staff
293463,Sales,Changho,Gulik,1964-12-20,1988-04-18,9999-01-01,Senior Staff
293491,Development,Yakichi,Bridgland,1964-04-12,1988-12-13,9999-01-01,Senior Engineer
293494,Development,Basim,Sinicrope,1963-05-25,1985-03-14,9999-01-01,Senior Engineer
293562,Finance,Yefim,Kambil,1962-01-15,1985-10-29,9999-01-01,Senior Staff
293605,Customer Service,Mamdouh,Alvarado,1962-02-14,1988-04-05,9999-01-01,Senior Staff
293664,Production,Toshimori,Prenel,1963-12-07,1985-07-20,9999-01-01,Senior Engineer
293680,Production,Shahid,Shackell,1962-09-19,1987-11-17,9999-01-01,Senior Engineer
293697,Production,Feiyu,Jansen,1964-03-07,1985-08-24,9999-01-01,Senior Engineer
293701,Sales,Mooi,McClurg,1963-07-01,1988-05-20,9999-01-01,Staff
293739,Development,Xiaopeng,Rousseau,1962-08-02,1985-03-13,9999-01-01,Engineer
293740,Development,Satyanarayana,Demir,1963-09-29,1985-06-05,9999-01-01,Engineer
293752,Sales,Jungsoon,Bail,1965-01-04,1986-02-18,9999-01-01,Senior Staff
293758,Production,Somnath,Niizuma,1962-04-25,1985-11-21,9999-01-01,Senior Engineer
293765,Customer Service,Khosrow,Vingron,1963-03-28,1988-04-22,9999-01-01,Senior Staff
293826,Sales,Mahendra,Falck,1964-03-23,1985-03-13,9999-01-01,Staff
293858,Production,Mahmut,Remmers,1962-07-13,1986-06-09,9999-01-01,Engineer
293867,Sales,Kwee,Bauknecht,1963-05-13,1987-01-05,9999-01-01,Senior Staff
293888,Research,Zhonghui,Kisuki,1964-08-19,1987-05-24,9999-01-01,Senior Staff
293937,Production,Alois,Huttel,1962-09-03,1987-09-18,9999-01-01,Engineer
293950,Production,Utpal,Chleq,1962-06-02,1988-03-20,9999-01-01,Senior Engineer
293954,Quality Management,Nimmagadda,Salinas,1964-04-13,1988-02-17,9999-01-01,Senior Engineer
293977,Development,Poornachandra,Schmittgen,1962-03-07,1986-02-07,9999-01-01,Senior Engineer
294007,Development,Alper,Attimonelli,1963-08-02,1988-09-02,9999-01-01,Senior Engineer
294015,Sales,Gen,Auyong,1962-09-10,1988-04-12,9999-01-01,Senior Staff
294062,Development,Vishwani,Tchuente,1962-05-24,1985-06-05,9999-01-01,Senior Engineer
294078,Finance,Shigenori,Azadmanesh,1964-07-04,1987-11-28,9999-01-01,Staff
294087,Sales,Gadiel,Mansanne,1963-05-31,1985-09-22,9999-01-01,Senior Staff
294162,Research,Tetsurou,Asrin,1963-11-03,1987-03-06,9999-01-01,Senior Staff
294191,Sales,Subbu,Rodier,1962-06-19,1985-04-22,9999-01-01,Senior Staff
294196,Development,Subhankar,Willoner,1963-05-29,1985-10-06,9999-01-01,Engineer
294200,Sales,Heeju,Wilharm,1963-03-20,1987-03-20,9999-01-01,Senior Staff
294239,Sales,Divine,Acton,1964-02-29,1985-10-22,9999-01-01,Senior Staff
294263,Development,Kwangyoen,Mukaidono,1964-05-30,1987-05-13,9999-01-01,Senior Engineer
294300,Quality Management,Padma,Dredge,1963-06-07,1985-12-18,9999-01-01,Engineer
294312,Finance,Ranan,Scharstein,1963-05-22,1987-10-11,9999-01-01,Staff
294317,Production,Bernice,Conde,1962-11-16,1988-10-31,9999-01-01,Technique Leader
294321,Development,Uta,Tomescu,1963-07-14,1987-05-14,9999-01-01,Senior Engineer
294360,Human Resources,Florina,Kriebel,1962-05-01,1988-06-12,9999-01-01,Senior Staff
294397,Quality Management,Xiping,Ghemri,1964-12-14,1987-01-10,9999-01-01,Senior Engineer
294401,Development,Raimond,Hiltgen,1962-08-13,1987-08-07,9999-01-01,Engineer
294424,Sales,Niclas,Lorie,1963-06-09,1986-12-31,9999-01-01,Senior Staff
294458,Marketing,Masato,Kropp,1963-11-07,1987-04-23,9999-01-01,Senior Staff
294461,Development,Siddarth,Rosiles,1965-01-14,1985-11-18,9999-01-01,Senior Engineer
294474,Customer Service,Mayuko,Kossowski,1963-06-24,1988-10-29,9999-01-01,Senior Staff
294497,Finance,Xiaoqiu,Aumann,1963-09-02,1986-11-16,9999-01-01,Senior Staff
294498,Development,Mang,Snyers,1962-12-26,1985-03-03,9999-01-01,Engineer
294504,Research,Tze,Irland,1963-08-28,1988-01-13,9999-01-01,Staff
294540,Research,Duke,Speek,1964-11-15,1988-04-16,9999-01-01,Senior Staff
294547,Development,Takahiro,Denny,1962-12-04,1987-08-02,9999-01-01,Assistant Engineer
294559,Production,Qingxiang,Reinhart,1962-01-30,1985-11-09,9999-01-01,Senior Engineer
294601,Customer Service,Arvin,Lakshmanan,1962-10-15,1987-06-27,9999-01-01,Senior Staff
294604,Sales,Roselyn,Negoita,1964-11-28,1988-03-05,9999-01-01,Senior Staff
294615,Development,Edwin,Schaad,1964-08-01,1986-12-24,9999-01-01,Senior Engineer
294630,Quality Management,Sanjeeva,Turnbull,1964-07-14,1988-11-15,9999-01-01,Senior Engineer
294762,Quality Management,Subhrajyoti,Peng,1964-04-09,1988-04-21,9999-01-01,Technique Leader
294771,Sales,Subhada,Zyda,1962-06-07,1987-04-14,9999-01-01,Senior Staff
294780,Production,Emdad,Moffat,1963-07-03,1986-07-05,9999-01-01,Engineer
294798,Production,Oksana,Vickson,1962-04-25,1985-05-12,9999-01-01,Senior Engineer
294802,Research,Ramachenga,Harllee,1962-05-29,1986-05-06,9999-01-01,Senior Staff
294857,Development,Caolyn,Ozeri,1965-01-15,1986-07-29,9999-01-01,Engineer
294866,Quality Management,Jixiang,Ghemri,1962-11-12,1987-06-26,9999-01-01,Senior Engineer
294871,Finance,Xumin,Mellouli,1962-07-15,1987-06-05,9999-01-01,Senior Staff
294877,Production,Gregory,Norsworthy,1962-11-24,1988-01-06,9999-01-01,Engineer
294885,Development,Kenroku,Gils,1962-05-28,1987-11-11,9999-01-01,Technique Leader
294931,Quality Management,Shao,Paludetto,1962-10-11,1987-10-05,9999-01-01,Senior Engineer
294960,Development,Sachar,Jarecki,1963-08-10,1987-06-27,9999-01-01,Engineer
294981,Quality Management,JoAnna,Xiaoshan,1962-07-06,1985-07-19,9999-01-01,Senior Engineer
295019,Sales,Moni,Stroustrup,1962-06-09,1985-10-15,9999-01-01,Senior Staff
295021,Production,Eben,Nitta,1962-04-29,1985-11-14,9999-01-01,Engineer
295030,Customer Service,Fun,Keirsey,1965-01-01,1985-07-09,9999-01-01,Senior Staff
295107,Development,Yechiam,Vieth,1962-10-27,1985-05-14,9999-01-01,Senior Engineer
295113,Quality Management,Chandrasekaran,Hardjono,1963-05-20,1985-09-16,9999-01-01,Senior Engineer
295119,Development,Kristof,Kusalik,1963-01-07,1985-05-16,9999-01-01,Engineer
295143,Research,Jacopo,Yamaashi,1962-06-27,1985-10-11,9999-01-01,Senior Staff
295166,Research,Denny,Schwartzburd,1962-03-11,1985-07-12,9999-01-01,Senior Staff
295187,Marketing,Lorien,Reutenauer,1964-05-08,1985-10-02,9999-01-01,Staff
295213,Production,Luigi,Scharstein,1964-04-05,1987-08-29,9999-01-01,Engineer
295216,Finance,Trygve,Kalorkoti,1963-11-20,1988-11-24,9999-01-01,Senior Staff
295236,Development,Kauko,Fujisawa,1965-01-24,1987-09-13,9999-01-01,Senior Engineer
295246,Development,Djelloul,Dulin,1964-08-20,1988-03-19,9999-01-01,Engineer
295254,Human Resources,Xuejun,Pfau,1965-01-15,1985-07-24,9999-01-01,Senior Staff
295255,Production,Jacopo,Bellone,1965-01-04,1988-03-13,9999-01-01,Technique Leader
295264,Finance,Kwangho,Rosenbaum,1963-03-08,1985-07-04,9999-01-01,Staff
295313,Sales,Kamran,Swist,1964-11-27,1987-07-04,9999-01-01,Staff
295326,Sales,Tse,Sullins,1963-08-23,1986-09-30,9999-01-01,Senior Staff
295368,Research,Dharmaraja,Braunmuhl,1963-12-07,1985-08-01,9999-01-01,Senior Staff
295400,Development,Karlis,Cappelli,1962-02-18,1987-03-11,9999-01-01,Engineer
295401,Finance,Maria,Erol,1964-10-07,1988-07-02,9999-01-01,Senior Staff
295413,Research,Sajjad,Ramamoorthy,1963-06-03,1988-02-13,9999-01-01,Staff
295414,Production,Petter,Takkinen,1962-02-11,1985-12-11,9999-01-01,Engineer
295434,Sales,Kasturi,Kaiserswerth,1962-06-18,1988-03-29,9999-01-01,Senior Staff
295459,Quality Management,Adit,Oberman,1963-09-21,1986-07-18,9999-01-01,Senior Engineer
295537,Finance,Shmuel,Aamodt,1964-06-30,1986-05-27,9999-01-01,Senior Staff
295553,Production,Kensei,Pettis,1964-11-18,1985-05-23,9999-01-01,Senior Engineer
295565,Research,Uta,Bennet,1962-09-09,1986-10-02,9999-01-01,Staff
295579,Customer Service,Boriana,Karcich,1963-04-04,1988-02-28,9999-01-01,Senior Staff
295613,Customer Service,Eben,Maraist,1962-06-27,1988-02-18,9999-01-01,Senior Staff
295616,Development,Florina,Babu,1962-03-24,1986-09-05,9999-01-01,Senior Engineer
295634,Finance,Lansing,Schreiter,1964-03-26,1986-02-09,9999-01-01,Staff
295690,Research,Karsten,Norsworthy,1964-10-16,1988-01-25,9999-01-01,Senior Staff
295693,Customer Service,Conrado,Deville,1964-09-04,1987-03-05,9999-01-01,Senior Staff
295731,Finance,Valeska,Casperson,1963-05-14,1986-09-11,9999-01-01,Staff
295767,Development,Hatem,Cannane,1964-01-01,1988-10-09,9999-01-01,Senior Engineer
295781,Development,Franziska,Varker,1964-10-30,1988-10-04,9999-01-01,Technique Leader
295803,Sales,Fusako,Sudbeck,1963-03-18,1985-10-28,9999-01-01,Staff
295810,Development,Kwun,Bharadwaj,1962-02-24,1985-06-15,9999-01-01,Senior Engineer
295868,Quality Management,Percy,Dichev,1962-01-12,1986-01-15,9999-01-01,Senior Engineer
295916,Sales,Eberhardt,Angelov,1963-04-25,1986-10-22,9999-01-01,Senior Staff
295925,Sales,Tuval,Ramaiah,1962-04-07,1985-10-14,9999-01-01,Staff
295928,Production,Aloke,Jervis,1962-10-13,1987-12-07,9999-01-01,Engineer
295948,Human Resources,Weiyi,Falco,1964-01-27,1987-01-05,9999-01-01,Senior Staff
295961,Production,Kiyokazu,Emmart,1964-08-31,1987-01-11,9999-01-01,Assistant Engineer
295993,Development,Uinam,Deverell,1964-03-11,1988-12-17,9999-01-01,Engineer
296004,Production,Hideyuki,Jahnichen,1962-02-02,1988-06-10,9999-01-01,Senior Engineer
296008,Finance,Guther,Schach,1962-08-05,1986-08-17,9999-01-01,Staff
296049,Production,Brewster,Gips,1962-10-11,1985-02-22,9999-01-01,Technique Leader
296066,Finance,Przemyslawa,Frezza,1963-06-11,1985-05-24,9999-01-01,Senior Staff
296118,Development,Elgin,Eterovic,1962-04-24,1985-08-01,9999-01-01,Senior Engineer
296127,Finance,Yechiam,Janocha,1963-07-31,1987-05-05,9999-01-01,Senior Staff
296134,Production,Ronghao,Emiris,1964-12-10,1988-11-28,9999-01-01,Senior Engineer
296153,Production,Zvonko,Boguraev,1964-05-28,1986-12-28,9999-01-01,Senior Engineer
296172,Production,Aiichiro,Flowers,1964-01-12,1987-12-13,9999-01-01,Engineer
296215,Development,Ortrun,Uludag,1963-09-13,1988-08-22,9999-01-01,Engineer
296239,Production,Zito,Eldridge,1964-07-24,1986-07-15,9999-01-01,Senior Engineer
296261,Sales,Anwar,Herath,1964-05-01,1987-09-27,9999-01-01,Staff
296265,Development,Conal,Rosti,1964-08-12,1986-09-30,9999-01-01,Technique Leader
296304,Sales,Stevo,Larfeldt,1962-11-20,1986-01-06,9999-01-01,Senior Staff
296326,Marketing,Samphel,Simkin,1962-04-26,1987-12-14,9999-01-01,Staff
296374,Development,Yongmao,Jahnichen,1962-09-06,1988-06-04,9999-01-01,Senior Engineer
296383,Sales,Angus,Veeraraghavan,1963-09-26,1988-08-13,9999-01-01,Senior Staff
296425,Production,Marsja,Nyrup,1964-01-30,1987-06-23,9999-01-01,Senior Engineer
296442,Finance,Gregory,Guenter,1963-09-28,1985-12-18,9999-01-01,Senior Staff
296454,Production,Heekeun,Swiss,1964-08-17,1987-04-19,9999-01-01,Engineer
296465,Human Resources,Sergi,Mullainathan,1962-12-20,1985-07-18,9999-01-01,Senior Staff
296498,Production,Susanne,Merro,1963-01-08,1987-10-14,9999-01-01,Senior Engineer
296502,Development,Rosalie,Osgood,1964-11-29,1986-12-12,9999-01-01,Technique Leader
296516,Quality Management,Zeljko,Setia,1963-12-06,1986-02-28,9999-01-01,Senior Engineer
296522,Marketing,Arup,Chinin,1964-07-20,1987-12-25,9999-01-01,Staff
296537,Finance,Patricio,Kruskal,1962-02-23,1987-01-03,9999-01-01,Senior Staff
296664,Production,Dipayan,Geffroy,1965-01-31,1987-09-17,9999-01-01,Senior Engineer
296683,Development,Rafael,Papadias,1964-10-18,1986-03-07,9999-01-01,Senior Engineer
296718,Production,Kamakshi,Bahl,1965-01-30,1987-12-22,9999-01-01,Senior Engineer
296719,Production,Indrajit,Vecchio,1963-04-18,1986-01-06,9999-01-01,Engineer
296720,Research,Serap,Domenig,1964-04-13,1985-11-28,9999-01-01,Senior Staff
296725,Sales,Aluzio,Flowers,1962-02-01,1988-08-16,9999-01-01,Senior Staff
296764,Development,Takahiro,Geffroy,1964-01-23,1987-11-04,9999-01-01,Senior Engineer
296789,Production,Satosi,Gonthier,1962-12-15,1985-12-12,9999-01-01,Engineer
296808,Customer Service,Piyush,Schmiedel,1963-03-30,1986-07-07,9999-01-01,Staff
296834,Finance,Boriana,Dayang,1963-10-07,1985-05-21,9999-01-01,Senior Staff
296909,Quality Management,Jaber,Sidou,1964-04-10,1987-12-06,9999-01-01,Engineer
296970,Sales,Jianwen,Isaac,1962-11-29,1986-06-01,9999-01-01,Senior Staff
297009,Production,Guadalupe,Ginneken,1962-07-26,1988-12-20,9999-01-01,Senior Engineer
297034,Development,Kiyokazu,Makinen,1963-12-31,1986-03-11,9999-01-01,Senior Engineer
297038,Development,Beshir,Clemencon,1964-12-24,1985-07-04,9999-01-01,Senior Engineer
297098,Sales,Fan,Hofman,1962-07-31,1988-01-12,9999-01-01,Senior Staff
297102,Sales,Garnet,Renear,1962-01-13,1987-10-24,9999-01-01,Senior Staff
297104,Sales,Barun,Marrevee,1963-11-22,1987-04-13,9999-01-01,Staff
297113,Sales,Mari,Peral,1963-04-23,1987-12-26,9999-01-01,Staff
297193,Quality Management,Radhakrishnan,Danecki,1962-12-14,1986-02-10,9999-01-01,Senior Engineer
297194,Production,Baocai,Escriba,1964-10-07,1986-09-26,9999-01-01,Engineer
297222,Development,Anyuan,Piancastelli,1962-05-24,1986-01-31,9999-01-01,Engineer
297271,Sales,Kauko,Francisci,1964-08-04,1986-03-13,9999-01-01,Staff
297283,Quality Management,Yongqiao,Syrzycki,1964-05-13,1986-06-13,9999-01-01,Engineer
297286,Production,Zito,Luiz,1962-01-27,1986-03-09,9999-01-01,Assistant Engineer
297296,Sales,Ronnie,Lichtner,1963-06-13,1988-05-15,9999-01-01,Staff
297297,Marketing,Arch,Bressoud,1964-06-25,1986-11-11,9999-01-01,Senior Staff
297305,Production,Frederique,Eiron,1964-04-28,1988-10-15,9999-01-01,Senior Engineer
297320,Development,Guadalupe,Trachtenberg,1962-08-14,1986-12-19,9999-01-01,Technique Leader
297327,Customer Service,Jayson,Pramanik,1963-03-25,1986-11-16,9999-01-01,Staff
297338,Development,Zhigen,Cools,1962-01-08,1987-09-27,9999-01-01,Engineer
297342,Production,Hsiangchu,Naudin,1962-12-05,1987-11-14,9999-01-01,Engineer
297357,Production,Khoa,Bakhtari,1962-06-07,1987-12-24,9999-01-01,Senior Engineer
297367,Production,Tru,Merli,1963-07-29,1987-11-20,9999-01-01,Senior Engineer
297377,Customer Service,Shay,Muchinsky,1962-12-07,1988-01-02,9999-01-01,Senior Staff
297401,Sales,Fumitaka,Merro,1964-09-21,1985-05-24,9999-01-01,Staff
297419,Quality Management,Licheng,Ratnakar,1963-02-23,1985-12-28,9999-01-01,Senior Engineer
297448,Human Resources,Kensei,Verspoor,1962-03-13,1988-05-12,9999-01-01,Staff
297449,Development,Leszek,Ossenbruggen,1964-12-09,1987-09-11,9999-01-01,Senior Engineer
297478,Development,Nigel,Schnabel,1964-01-24,1986-12-19,9999-01-01,Senior Engineer
297498,Sales,Lenore,Aamodt,1962-07-30,1987-04-07,9999-01-01,Staff
297523,Production,Torsten,Peot,1962-08-24,1986-12-07,9999-01-01,Senior Engineer
297576,Quality Management,Alain,Facello,1963-06-22,1986-12-19,9999-01-01,Senior Engineer
297622,Marketing,Premal,Nergos,1962-07-05,1986-02-15,9999-01-01,Senior Staff
297637,Sales,Munehiko,Glowinski,1962-11-04,1986-12-31,9999-01-01,Staff
297641,Marketing,Caolyn,Sabnani,1962-06-10,1986-05-02,9999-01-01,Staff
297648,Human Resources,Amstein,Kaelbling,1963-09-02,1986-09-17,9999-01-01,Senior Staff
297675,Sales,Garnet,Kavraki,1964-10-11,1987-05-03,9999-01-01,Senior Staff
297714,Development,Ebru,Kermarrec,1963-07-08,1985-03-20,9999-01-01,Senior Engineer
297715,Production,Licheng,Ozeki,1963-10-13,1986-12-14,9999-01-01,Engineer
297761,Production,Mario,Narahari,1962-03-08,1986-02-12,9999-01-01,Engineer
297777,Finance,Kristian,Siegrist,1963-09-01,1988-05-19,9999-01-01,Senior Staff
297783,Development,Danel,Himler,1963-08-10,1985-11-16,9999-01-01,Senior Engineer
297794,Production,Kiyomitsu,Gronowski,1962-09-25,1985-12-15,9999-01-01,Technique Leader
297839,Finance,Bedir,Chelton,1962-09-23,1985-03-08,9999-01-01,Staff
297845,Finance,Sanjeeva,Mikschl,1963-09-19,1988-06-13,9999-01-01,Staff
297934,Marketing,Manibrata,Szilard,1962-04-30,1988-11-04,9999-01-01,Staff
297961,Development,Pragnesh,Klassen,1963-09-06,1986-09-22,9999-01-01,Senior Engineer
297962,Marketing,Chandrasekaran,Erol,1964-02-29,1986-02-08,9999-01-01,Senior Staff
298004,Customer Service,Shaunak,Anger,1962-01-24,1988-05-12,9999-01-01,Senior Staff
298061,Production,Xiaoqiang,Zultner,1962-01-12,1987-05-18,9999-01-01,Technique Leader
298064,Production,Terresa,Soloway,1963-12-29,1987-05-05,9999-01-01,Engineer
298069,Human Resources,Constantine,Reinhart,1963-01-22,1985-08-12,9999-01-01,Senior Staff
298125,Production,Remzi,Frezza,1964-12-08,1987-11-28,9999-01-01,Engineer
298127,Research,Goo,Debuse,1962-05-13,1986-05-01,9999-01-01,Senior Staff
298155,Development,Seshu,Conte,1963-08-23,1986-11-01,9999-01-01,Technique Leader
298160,Production,Doowon,Kieras,1962-10-30,1985-05-02,9999-01-01,Engineer
298230,Finance,Larisa,Siochi,1964-03-30,1988-02-02,9999-01-01,Senior Staff
298239,Sales,Aamod,Zolotykh,1964-03-18,1988-07-09,9999-01-01,Staff
298245,Production,Weiyi,Hammerschmidt,1963-07-25,1986-07-10,9999-01-01,Engineer
298273,Development,Uwe,Streit,1962-01-29,1986-12-01,9999-01-01,Engineer
298320,Human Resources,Vishv,Strandh,1962-03-13,1986-11-10,9999-01-01,Senior Staff
298339,Development,King,Benzmuller,1965-01-11,1986-09-04,9999-01-01,Engineer
298345,Development,Leen,Ligten,1963-01-04,1987-06-29,9999-01-01,Senior Engineer
298347,Development,Paraskevi,Fritzsche,1963-03-18,1987-12-01,9999-01-01,Senior Engineer
298348,Production,Alselm,Perin,1963-12-22,1986-06-04,9999-01-01,Engineer
298350,Sales,Ger,Marrakchi,1962-07-25,1986-06-03,9999-01-01,Senior Staff
298382,Marketing,Tokuyasu,Redmiles,1962-03-22,1988-08-28,9999-01-01,Senior Staff
298391,Production,Jahangir,Erdi,1963-07-15,1986-02-06,9999-01-01,Engineer
298397,Research,Palash,Mundy,1962-06-27,1986-11-26,9999-01-01,Staff
298405,Human Resources,Jagoda,Huttel,1962-12-13,1988-07-16,9999-01-01,Senior Staff
298410,Sales,Arie,Khasidashvili,1963-05-28,1986-07-03,9999-01-01,Staff
298438,Production,Seshu,Clemencon,1962-05-18,1986-02-15,9999-01-01,Senior Engineer
298474,Research,Maya,Syang,1963-08-06,1987-04-05,9999-01-01,Senior Staff
298529,Human Resources,Bokyung,Holburn,1963-05-06,1988-11-18,9999-01-01,Senior Staff
